datetime,open,high,low,close,volume
2025-11-21 05:15:00,264.76,264.89,264.26,264.35,16910
2025-11-21 05:30:00,264.37,265.73,264.37,265.33,6732
2025-11-21 05:45:00,265.33,266.15,265.3,266.0,7239
2025-11-21 06:00:00,266.19,266.545,266.13,266.36,10591
2025-11-21 06:15:00,266.4,266.62,266.2,266.23,5625
2025-11-21 06:30:00,266.26,266.47,266.2,266.31,5208
2025-11-21 06:45:00,266.31,266.38,265.89,266.11,9721
2025-11-21 07:00:00,266.1,266.47,265.71,265.86,31672
2025-11-21 07:15:00,265.99,266.07,265.36,265.49,8083
2025-11-21 07:30:00,265.55,267.44,265.55,266.48,41656
2025-11-21 07:45:00,266.42,266.94,265.0,266.08,43234
2025-11-21 08:00:00,266.7188,268.0,263.77,265.8,212130
2025-11-21 08:15:00,265.75,266.74,265.5501,266.1,62698
2025-11-21 08:30:00,266.53,266.53,266.0,266.15,18808
2025-11-21 08:45:00,266.21,266.43,265.5,265.58,24195
2025-11-21 09:00:00,265.55,265.62,265.0,265.3353,29667
2025-11-21 09:15:00,265.29,265.94,264.05,265.93,118676
2025-11-21 09:30:00,265.95,269.43,265.67,269.325,6851164
2025-11-21 09:45:00,269.35,269.6161,267.98,268.29,2300302
2025-11-21 10:00:00,268.33,269.68,267.8102,269.2201,2059708
2025-11-21 10:15:00,269.2,270.45,268.74,269.85,2388389
2025-11-21 10:30:00,269.82,270.44,269.22,269.595,2109228
2025-11-21 10:45:00,269.595,271.47,269.44,270.88,2849504
2025-11-21 11:00:00,270.86,271.04,269.67,270.365,1169639
2025-11-21 11:15:00,270.32,271.14,270.17,270.9,1545495
2025-11-21 11:30:00,270.89,271.08,270.07,270.3,1453250
2025-11-21 11:45:00,270.27,270.86,269.8,270.84,1113859
2025-11-21 12:00:00,270.86,271.12,270.55,271.0101,1473834
2025-11-21 12:15:00,271.05,271.095,270.39,270.605,833059
2025-11-21 12:30:00,270.63,271.6,270.63,271.11,1058332
2025-11-21 12:45:00,271.12,271.4,270.76,271.23,590603
2025-11-21 13:00:00,271.245,271.4482,270.45,270.57,655725
2025-11-21 13:15:00,270.555,270.9896,270.2,270.98,592405
2025-11-21 13:30:00,270.98,272.0,270.865,271.93,996344
2025-11-21 13:45:00,271.92,273.07,271.48,272.48,1805874
2025-11-21 14:00:00,272.46,273.13,272.315,272.91,1246957
2025-11-21 14:15:00,272.91,273.33,272.57,272.61,1576801
2025-11-21 14:30:00,272.575,273.28,272.38,272.645,1231965
2025-11-21 14:45:00,272.67,272.71,271.93,272.17,1107692
2025-11-21 15:00:00,272.15,272.31,271.819,272.199,938215
2025-11-21 15:15:00,272.19,272.27,271.35,271.37,1079513
2025-11-21 15:30:00,271.36,272.13,270.98,271.477,1830849
2025-11-21 15:45:00,271.46,272.05,270.53,271.5,4270402
2025-11-21 16:00:00,271.5,271.62,266.25,270.88,21587833
2025-11-21 16:15:00,270.88,271.49,270.69,271.2,119144
2025-11-21 16:30:00,271.04,271.2,270.71,270.95,10109
2025-11-21 16:45:00,270.9003,271.49,270.71,271.15,609198
2025-11-21 17:00:00,270.97,271.49,270.71,270.75,5893
2025-11-21 17:15:00,270.75,271.0,259.6194,270.8,5933
2025-11-21 17:30:00,270.8,271.0,270.75,270.82,4735
2025-11-21 17:45:00,270.9,271.49,270.81,271.02,29672
2025-11-21 18:00:00,271.1555,271.2,270.87,271.06,975
2025-11-21 18:15:00,270.98,271.49,270.8812,271.17,51261
2025-11-21 18:30:00,271.2,271.2,271.11,271.11,2200
2025-11-21 18:45:00,271.1118,271.49,271.11,271.14,178056
2025-11-21 19:00:00,271.2,271.2,271.11,271.15,2854
2025-11-21 19:15:00,271.2,271.2,271.11,271.11,2172
2025-11-21 19:30:00,271.1122,271.3,271.1112,271.2229,4138
2025-11-21 19:45:00,271.18,271.48,271.18,271.35,6023
