datetime,open,high,low,close,volume
2025-11-17 16:00:00,506.5166,540.0927,479.2184,507.2751,11310557
2025-11-17 17:00:00,507.3001,538.0473,479.2184,506.7162,11909
2025-11-17 18:00:00,506.7362,507.5845,505.8379,506.5465,11269
2025-11-17 19:00:00,506.5465,507.5346,505.3987,506.4267,16005
2025-11-18 04:00:00,502.5441,503.8417,501.9253,502.6938,26505
2025-11-18 05:00:00,502.6839,502.7338,500.0688,500.8673,24533
2025-11-18 06:00:00,500.8274,501.4861,499.2704,499.999,28295
2025-11-18 07:00:00,500.0489,500.3283,497.2342,497.6634,63868
2025-11-18 08:00:00,502.7438,506.5266,495.1781,496.1563,659609
2025-11-18 09:00:00,496.286,500.0589,492.124,493.0522,4261264
2025-11-18 10:00:00,492.9923,502.0251,488.0717,488.4709,6601451
2025-11-18 11:00:00,488.4659,493.5013,485.8559,490.5065,4223252
2025-11-18 12:00:00,490.547,491.8293,486.9737,491.6149,2423909
2025-11-18 13:00:00,491.6648,492.3934,490.6717,491.1857,1648508
2025-11-18 14:00:00,491.2556,494.3098,491.056,493.8856,1837941
2025-11-18 15:00:00,493.8507,494.7988,492.0142,492.8526,4238298
2025-11-18 16:00:00,492.8526,506.5266,460.4999,491.066,12387587
2025-11-18 17:00:00,491.1658,495.1077,460.4999,490.8584,1046792
2025-11-18 18:00:00,490.6667,492.6629,490.2775,492.2487,23756
2025-11-18 19:00:00,492.2637,492.5432,490.5669,491.6149,15840
2025-11-19 04:00:00,491.6648,493.3516,491.066,493.2219,11785
2025-11-19 05:00:00,493.2318,493.5313,492.6729,493.0622,12123
2025-11-19 06:00:00,493.162,494.5094,493.0422,493.3017,15050
2025-11-19 07:00:00,493.2119,493.3416,491.8644,492.2138,26957
2025-11-19 08:00:00,491.1358,507.3001,490.1963,491.3854,95848
2025-11-19 09:00:00,491.3754,493.9305,487.343,493.7309,2663959
2025-11-19 10:00:00,493.7908,494.2471,486.9039,487.3231,2682573
2025-11-19 11:00:00,487.3031,488.8003,486.6993,487.9219,1794228
2025-11-19 12:00:00,487.892,488.2327,483.2608,484.8328,2681728
2025-11-19 13:00:00,484.7979,486.4448,484.3088,485.2645,1937013
2025-11-19 14:00:00,485.2645,485.3468,481.9134,484.1691,1990907
2025-11-19 15:00:00,484.1691,487.7024,484.0393,486.0545,3988830
2025-11-19 16:00:00,486.0755,498.6437,455.8229,488.7504,8228852
2025-11-19 17:00:00,488.7903,496.2152,384.5585,488.97,631834
2025-11-19 18:00:00,488.97,491.066,488.8202,490.9163,44313
2025-11-19 19:00:00,490.9262,493.3067,490.9163,492.7777,51809
2025-11-20 04:00:00,492.99,493.48,489.48,490.01,36237
2025-11-20 05:00:00,490.26,491.4,490.1,491.2,20463
2025-11-20 06:00:00,491.14,491.66,490.1,491.54,21703
2025-11-20 07:00:00,491.5,493.86,491.0,493.6,31693
2025-11-20 08:00:00,491.65,494.45,487.12,493.0259,222896
2025-11-20 09:00:00,492.77,493.94,489.8,492.93,3268949
2025-11-20 10:00:00,492.93,493.57,490.52,490.72,2493693
2025-11-20 11:00:00,490.73,490.78,482.22,482.415,2809848
2025-11-20 12:00:00,482.36,483.3029,479.19,480.445,3409879
2025-11-20 13:00:00,480.42,483.37,478.28,479.25,2063226
2025-11-20 14:00:00,479.295,480.48,478.52,480.1924,2036865
2025-11-20 15:00:00,480.18,480.6,475.5,478.26,4719955
2025-11-20 16:00:00,478.25,487.12,476.25,477.17,9208188
2025-11-20 17:00:00,477.1,478.43,476.12,476.66,55615
2025-11-20 18:00:00,476.66,478.43,444.4276,476.775,92020
2025-11-20 19:00:00,476.67,480.109,445.1959,476.99,35313
2025-11-21 04:00:00,475.71,478.43,475.71,477.24,30645
2025-11-21 05:00:00,477.12,477.3,474.12,477.0,59657
2025-11-21 06:00:00,476.9,477.65,475.65,476.0,27894
2025-11-21 07:00:00,476.0,479.84,474.3,478.44,62455
2025-11-21 08:00:00,478.43,479.82,473.97,478.43,1435732
2025-11-21 09:00:00,478.365,479.5,473.0,474.305,4735086
2025-11-21 10:00:00,474.46,475.12,469.35,470.6301,5269017
2025-11-21 11:00:00,470.63,473.815,468.27,473.69,3193125
2025-11-21 12:00:00,473.69,475.78,472.95,473.795,2136114
2025-11-21 13:00:00,473.82,476.7,471.0,474.64,1933970
2025-11-21 14:00:00,474.6,476.9,474.15,474.7522,1744381
2025-11-21 15:00:00,474.69,475.41,470.7075,472.24,4290960
2025-11-21 16:00:00,472.24,478.43,451.8694,472.275,11862888
2025-11-21 17:00:00,472.55,500.9224,446.2397,472.49,298728
2025-11-21 18:00:00,472.422,473.9,472.12,472.9998,59842
2025-11-21 19:00:00,472.99,474.0,472.85,473.5,14094
