datetime,open,high,low,close,volume
2025-11-21 06:00:00,476.9,477.65,476.83,477.38,7249
2025-11-21 06:15:00,477.37,477.48,476.13,476.46,12213
2025-11-21 06:30:00,476.48,477.38,476.3,477.22,4527
2025-11-21 06:45:00,477.24,477.31,475.65,476.0,3905
2025-11-21 07:00:00,476.0,476.72,474.3,475.63,17169
2025-11-21 07:15:00,475.5,475.88,474.33,475.0,8748
2025-11-21 07:30:00,475.1,478.26,475.1,478.14,18510
2025-11-21 07:45:00,478.2,479.84,478.11,478.44,18028
2025-11-21 08:00:00,478.43,479.82,473.97,477.9401,1351380
2025-11-21 08:15:00,477.99,478.06,476.52,476.8,36550
2025-11-21 08:30:00,476.74,478.43,476.74,477.595,17030
2025-11-21 08:45:00,477.5,478.44,477.0,478.43,30772
2025-11-21 09:00:00,478.365,478.43,477.75,478.06,19337
2025-11-21 09:15:00,478.3,479.5,476.5,478.51,40808
2025-11-21 09:30:00,478.5,478.92,475.84,477.48,2946564
2025-11-21 09:45:00,477.48,477.62,473.0,474.305,1728377
2025-11-21 10:00:00,474.46,475.0,469.35,470.86,2520199
2025-11-21 10:15:00,470.9,475.12,470.62,473.27,884966
2025-11-21 10:30:00,473.28,474.08,471.07,473.1085,1160152
2025-11-21 10:45:00,473.13,473.41,470.57,470.6301,703700
2025-11-21 11:00:00,470.63,471.125,468.33,469.555,969814
2025-11-21 11:15:00,469.61,471.09,468.27,471.045,946043
2025-11-21 11:30:00,471.064,472.83,469.93,472.47,705194
2025-11-21 11:45:00,472.465,473.815,472.01,473.69,572074
2025-11-21 12:00:00,473.69,475.78,472.95,474.845,800465
2025-11-21 12:15:00,474.88,475.46,474.07,474.25,472192
2025-11-21 12:30:00,474.38,475.46,473.89,474.96,464894
2025-11-21 12:45:00,474.99,475.11,473.4001,473.795,398563
2025-11-21 13:00:00,473.82,474.01,471.68,471.725,425345
2025-11-21 13:15:00,471.73,472.89,471.0,472.82,455073
2025-11-21 13:30:00,472.82,474.01,472.61,473.635,355679
2025-11-21 13:45:00,473.655,476.7,473.655,474.64,697873
2025-11-21 14:00:00,474.6,475.93,474.1849,475.2289,400530
2025-11-21 14:15:00,475.225,476.9,475.12,476.57,412577
2025-11-21 14:30:00,476.63,476.82,475.4444,475.73,494141
2025-11-21 14:45:00,475.83,476.05,474.15,474.7522,437133
2025-11-21 15:00:00,474.69,475.41,474.46,474.815,799724
2025-11-21 15:15:00,474.79,475.01,473.385,473.39,530926
2025-11-21 15:30:00,473.39,474.19,472.71,473.35,630627
2025-11-21 15:45:00,473.35,474.18,470.7075,472.24,2329683
2025-11-21 16:00:00,472.24,478.43,471.37,471.9999,11783330
2025-11-21 16:15:00,472.12,472.12,471.8,471.99,56480
2025-11-21 16:30:00,471.99,472.93,471.81,472.34,10506
2025-11-21 16:45:00,472.3397,477.2111,451.8694,472.275,12572
2025-11-21 17:00:00,472.55,500.691,451.8694,472.36,6864
2025-11-21 17:15:00,472.392,500.9224,446.2397,472.545,5039
2025-11-21 17:30:00,472.545,482.2891,448.9516,472.5,3205
2025-11-21 17:45:00,472.5,472.59,472.12,472.49,283620
2025-11-21 18:00:00,472.422,472.59,472.42,472.5,4337
2025-11-21 18:15:00,472.525,472.75,472.12,472.6892,9985
2025-11-21 18:30:00,472.675,472.75,472.66,472.725,2428
2025-11-21 18:45:00,472.7488,473.9,472.12,472.9998,43092
2025-11-21 19:00:00,472.99,474.0,472.85,473.45,7173
2025-11-21 19:15:00,473.23,473.7,473.0,473.255,1370
2025-11-21 19:30:00,473.2027,473.99,473.2,473.8,2262
2025-11-21 19:45:00,473.88,473.99,473.5,473.5,3289
