datetime,open,high,low,close,volume
2025-11-20 18:00:00,266.19,266.99,265.5,266.7,32327
2025-11-20 18:30:00,266.2125,267.28,265.76,266.32,93971
2025-11-20 19:00:00,266.3,267.28,266.1,266.86,10125
2025-11-20 19:30:00,267.125,267.28,266.53,267.1,12038
2025-11-21 04:00:00,266.9,266.94,265.05,266.09,23798
2025-11-21 04:30:00,266.35,266.43,265.61,266.14,24934
2025-11-21 05:00:00,266.14,266.29,263.77,264.35,73470
2025-11-21 05:30:00,264.37,266.15,264.37,266.0,13971
2025-11-21 06:00:00,266.19,266.62,266.13,266.23,16216
2025-11-21 06:30:00,266.26,266.47,265.89,266.11,14929
2025-11-21 07:00:00,266.1,266.47,265.36,265.49,39755
2025-11-21 07:30:00,265.55,267.44,265.0,266.08,84890
2025-11-21 08:00:00,266.7188,268.0,263.77,266.1,274828
2025-11-21 08:30:00,266.53,266.53,265.5,265.58,43003
2025-11-21 09:00:00,265.55,265.94,264.05,265.93,148343
2025-11-21 09:30:00,265.95,269.6161,265.67,268.29,9151466
2025-11-21 10:00:00,268.33,270.45,267.8102,269.85,4448097
2025-11-21 10:30:00,269.82,271.47,269.22,270.88,4958732
2025-11-21 11:00:00,270.86,271.14,269.67,270.9,2715134
2025-11-21 11:30:00,270.89,271.08,269.8,270.84,2567109
2025-11-21 12:00:00,270.86,271.12,270.39,270.605,2306893
2025-11-21 12:30:00,270.63,271.6,270.63,271.23,1648935
2025-11-21 13:00:00,271.245,271.4482,270.2,270.98,1248130
2025-11-21 13:30:00,270.98,273.07,270.865,272.48,2802218
2025-11-21 14:00:00,272.46,273.33,272.315,272.61,2823758
2025-11-21 14:30:00,272.575,273.28,271.93,272.17,2339657
2025-11-21 15:00:00,272.15,272.31,271.35,271.37,2017728
2025-11-21 15:30:00,271.36,272.13,270.53,271.5,6101251
2025-11-21 16:00:00,271.5,271.62,266.25,271.2,21706977
2025-11-21 16:30:00,271.04,271.49,270.71,271.15,619307
2025-11-21 17:00:00,270.97,271.49,259.6194,270.8,11826
2025-11-21 17:30:00,270.8,271.49,270.75,271.02,34407
2025-11-21 18:00:00,271.1555,271.49,270.87,271.17,52236
2025-11-21 18:30:00,271.2,271.49,271.11,271.14,180256
2025-11-21 19:00:00,271.2,271.2,271.11,271.11,5026
2025-11-21 19:30:00,271.1122,271.48,271.1112,271.35,10161
